school_id,project_name,school_name,amount,masterlist_status,region,division,legislative_district,ownership_type_preloaded,ownership_type_confirmed,accessibility_rating,buildable_space_dimensions,has_buildable_space
302882,"Pangangan National High School- Brgy. Talisay, Calape, Bohol
New Construction One(1) Story Building with Three(3) Classrooms",Pangangan National High School,11000000,Found in masterlist,Region VII,Bohol,Bohol 1st,DOD,Deed of Donation (DOD),4- Highly Accessible,90x16,YES
123318,Construction of 1-unit 1-storey 2CL School Building in Mabini Elementary School,Mabini Elementary School,11000000,Found in masterlist,Region VIII,Samar (Western Samar),Western Samar 2nd,WITH ADVERSE CLAIMS,Deed of Donation (DOD),4- Highly Accessible,60 M X 15 M,YES
127564,"Construction of School Building, Casilak San Agustin Elementary School  (1STY 3CL), Brgy. Casilak San Agustin, Tudela, Misamis Occidental",Casilak San Agustin Elem. School,11000000,Found in masterlist,Region X,Misamis Occidental,Misamis Occidental 2nd,NULL,Tax Declaration (TD),3- Accessible,15X30,YES
130392,"Construction of 2-UNITS 1STY3CL with Solar Panels and Embankment at Dungos Elementary School in Barangay Dungos, Tulunan, Cotabato",Dungos ES,11000000,Found in masterlist,Region XII,North Cotabato,North Cotabato 3rd,NULL,Deed of Donation (DOD),4- Highly Accessible,30 x 9,YES
502649,MALAYUGAN INTEGRATED SCHOOL,Malayugan Integrated School,10500000,Found in masterlist,CAR,Apayao,Apayao Lone,NULL,Deed of Donation (DOD),4- Highly Accessible,35 X 17.5,YES
302315,"CONSTRUCTION OF SCHOOL BUILDING, MADALAG NATIONAL HIGH SCHOOL, POBLACION, MADALAG, AKLAN",Madalag NHS,10500000,Found in masterlist,Region VI,Aklan,Aklan 1st,SP,Original Certificate of Title (OCT),4- Highly Accessible,40 X 20,YES
114674,"CONSTRUCTION OF SCHOOL BUILDING, SAN ISIDRO PRIMARY SCHOOL, BANGA, AKLAN",San Isidro PS,10500000,Found in masterlist,Region VI,Aklan,Aklan 1st,SP,Original Certificate of Title (OCT),4- Highly Accessible,35 x 13,YES
302375,"Construction of One (1) Unit, 2STY4CL in San Pedro NHS, Brgy. San Pedro, Municipality of San Jose (Capital), Province of Antique.",San Pedro NHS,10500000,Found in masterlist,Region VI,Antique,Antique Lone,DOD,Tax Declaration (TD),4- Highly Accessible,NULL,YES
302353,"Construction of One (1) Unit, 2STY4CL in Diclum National High School, Brgy. Diclum, Municipality of Tobias Fornier (Dao), Province of Antique.",Diclum National High School,10500000,Found in masterlist,Region VI,Antique,Antique Lone,SP,Tax Declaration (TD),4- Highly Accessible,NULL,YES
502090,"Construction of One (1) Unit, 2STY4CL in Capoyuan Integrated School, Brgy. Capoyuan, Municipality of Barbaza, Province of Antique.",Capoyuan Integrated School,10500000,Found in masterlist,Region VI,Antique,Antique Lone,NULL,Deed of Donation (DOD),3- Accessible,NULL,YES
115222,"Construction of One (1) Unit, 2STY4CL in Inabasan ES, Brgy. Inabasan, Municipality of San Jose (Capital), Province of Antique.",Inabasan ES,10500000,Found in masterlist,Region VI,Antique,Antique Lone,DOD,Tax Declaration (TD),4- Highly Accessible,NULL,YES
115130,"Construction of One (1) Unit, 2STY4CL in Libertad Central School, Brgy. Centro Weste (Pob.), Municipality of Libertad, Province of Antique.",Libertad Central School,10500000,Found in masterlist,Region VI,Antique,Antique Lone,TD,Tax Declaration (TD),4- Highly Accessible,NULL,YES
502090,"Construction of 2 Storey- 4 Classroom School Building, Capoyuan Integrated School, Capoyuan, Barbaza, Antique",Capoyuan Integrated School,10500000,Found in masterlist,Region VI,Antique,Antique Lone,NULL,Deed of Donation (DOD),3- Accessible,NULL,YES
501865,"Cosntruction of 1 Storey 3 Classroom School Building, Napangan Integrated School, Napangan, Don Victoriano, Misamis Occidental",Napangan Integrated School,10500000,Found in masterlist,Region X,Misamis Occidental,Misamis Occidental 2nd,NULL,Original Certificate of Title (OCT),3- Accessible,20x60,YES
127288,"Construction of 1 Storey 3 Classroom School Building, Baybay Elementary School, Baybay, Bonifacio, Misamis Occidental",Baybay ES,10500000,Found in masterlist,Region X,Misamis Occidental,Misamis Occidental 2nd,NULL,Deed of Donation (DOD),3- Accessible,20X50,YES
137300,"Bagangan Elementary School, Construction of One (1) Storey Three (3) Classroom School Building, Barangay Central, Baganga, Davao Oriental",Bagangan Elementary School,10500000,Found in masterlist,Region XI,Davao Oriental,Davao Oriental 1st,NULL,TAX DECLARATION,3- Accessible,27 x 9.5,YES
502247,"Simulao Integrated School, Construction of One (1) Storey Three (3) Classroom School Building, Barangay Simulao, Boston, Davao Oriental",Simulao Integrated School,10500000,Found in masterlist,Region XI,Davao Oriental,Davao Oriental 1st,NULL,TAX DECLARATION,4- Highly Accessible,36 x 9.5,YES
123219,"Construction  of One Unit, One (1) Storey, Three  (3) Classrooms Building, Veriato Elementary School, Brgy. Veriato, San Isidro Northern Samar ",Veriato ES,10200000,Found in masterlist,Region VIII,Northern Samar,Northern Samar 1st,Deed of Donation,Deed of Donation,4- Highly Accessible,30x10,YES
500566,"Completion for the incomplete Construction of Four (4) Storey, Twenty (20) Classroom Building at T. Paez Integrated School (Elementary), Tondo, Manila City",T. Paez Integrated School,10000000,Found in masterlist,NCR,Manila,Manila 1st,NULL,Transfer Certificate of Title (TCT),3- Accessible,42m x 10m,YES
300208,"Construction of School Building, Inerangan National High School, Alaminos City, Pangasinan",Inerangan National High School,10000000,Found in masterlist,Region I,Alaminos City,"PANGASINAN I, LINGAYEN 1ST",TD,Deed of Sale (DOS),4- Highly Accessible,33X10,YES
135246,SABANGAN ES,Sabangan ES,10000000,Found in masterlist,CAR,Apayao,Apayao Lone,SP,Special Patent (SP),3- Accessible,18 X 13.5,YES
135245,"Construction of Laboratory Building, Pedro Bunot Central School, Poblacion, Calanasan",Pedro Bunot CS,10000000,Found in masterlist,CAR,Apayao,Apayao Lone,SP,Special Patent (SP),3- Accessible,44 X 17.5,YES
305277,New Construction of 4 STY- 8CL of Roxas National High School ,Roxas National High School,10000000,Found in masterlist,CAR,Baguio City,Baguio City Lone,NULL,Special Patent (SP),3- Accessible,23x10,YES
300440,"Construction of Two Storey Four Classroom Building at Calaoagan Dackel National High School-Capissayan Annex, Brgy. Capissayan Sur, Gattaran, Cagayan ",Calaoagan Dackel National High School,10000000,Found in masterlist,Region II,Cagayan,Cagayan 1st,NULL,Tax Declaration (TD),4- Highly Accessible,19 X 12,YES
300473,"Construction of 1-Storey 3-Classroom School Building in Libertad National High School, Brgy. Libertad, Abulug, Cagayan",Libertad National High School,10000000,Found in masterlist,Region II,Cagayan,Cagayan 2nd,PP,Presidential  Proclamation (PP),4- Highly Accessible,65 x 25,YES
102814,"Construction of 1-Storey 4-Classroom School Building in Cabbo Elementary School, Cabbo, Peñablanca, Cagayan",Cabbo ES,10000000,Found in masterlist,Region II,Cagayan,Cagayan 3rd,TD,Tax Declaration (TD),4- Highly Accessible,NULL,YES
103806,"Construction of 1-Storey 3-Classroom School Building in San Jose Elementary School, Brgy. San Jose, San Pablo, Isabela ",San Jose Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 1st,TD,Tax Declaration (TD),4- Highly Accessible,30X15,YES
300565,"Construction of School Building One (1) Storey- Four (4) CL in Palayan Region High School, Barangay Bagnos, Alicia, Isabela",Palayan Region High School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,DOD,Transfer Certificate of Title (TCT),3- Accessible,30 x 15,YES
300576,"Construction of School Building One (1) Storey- Four (4) CL in Rizal Region National High School, Barangay Rizal, Alicia, Isabela",Rizal Region National High School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,DOD,Transfer Certificate of Title (TCT),3- Accessible,28 x 14,YES
500017,"Construction of School Building One (1) Storey- Four (4) CL in Fugaru Integrated School, Barangay Fugaru, Angadanan, Isabela",Fugaru Integrated School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,SP,Tax Declaration (TD),3- Accessible,25X10,YES
103056,"Construction of School Building One (1) Storey- Four (4) CL in Consular Elementary School, Barangay Consular, Angadanan, Isabela",Consular Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,SP,Tax Declaration (TD),3- Accessible,20X15,YES
500084,"Construction of School Building One (1) Storey- Four (4) CL in Macaniao Integrated School, Barangay Macaniao, Angadanan, Isabela ",Macaniao Integrated School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,SP,Original Certificate of Title (OCT),3- Accessible,50 X 15,YES
103178,"Construction of School Building One (1) Storey- Four (4) CL in Rang-ay Elementary School, Barangay Rang-ay, Cabatuan, Isabela",Rang-ay Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,DOD,Tax Declaration (TD),3- Accessible,25 x 10,YES
306115,"Construction of School Building One (1) Storey- Four (4) CL in Luis-Fe Gomez Diamantina National High School, Barangay Diamantina, Cabatuan, Isabela",Luis-Fe Gomez Diamantina National High School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,DOD,Tax Declaration (TD),3- Accessible,30X15,YES
103172,"Construction of School Building One (1) Storey- Four (4) CL in Luzon Elementary School, Barangay Luzon, Cabatuan, Isabela",Luzon Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,DOS,Presidential  Proclamation (PP),3- Accessible,40 X 15,YES
103603,"Construction of School Building One (1) Storey- Four (4) CL in Pabil Elementary School, Barangay Pabil, Ramon, Isabela",Pabil Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,TD,Tax Declaration (TD),3- Accessible,46 x 15,YES
121591,1STY2CL Calaguise Elementary School LEYTE Leyte 3Rd ,Calaguise Elementary School,6500000,Found in masterlist,Region VIII,Leyte,Leyte 3rd,NULL,Tax Declaration (TD),4- Highly Accessible,22 x 15,YES
103597,"Construction of School Building One (1) Storey- Four (4) CL in Bugallon Norte Elementary School, Barangay Bugallon Norte , Ramon, Isabela",Bugallon Norte Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,TD,Tax Declaration (TD),3- Accessible,28 x 14,YES
103608,"Construction of School Building One (1) Storey- Four (4) CL in Raniag Elementary School, Barangay Raniag, Ramon, Isabela",Raniag Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,TD,Deed of Donation (DOD),3- Accessible,18 x 13,YES
103777,"Construction of School Building One (1) Storey- Four (4) CL in San Antonio Elementary School, Barangay San Antonio,  San Mateo Isabela",San Antonio Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,NULL,Transfer Certificate of Title (TCT),3- Accessible,28 x 14,YES
103772,"Construction of School Building One (1) Storey- Four (4) CL in Gaddanan Elementary School, Barangay Gaddanan, San Mateo, Isabela ",Gaddanan Elementary School,10000000,Found in masterlist,Region II,Isabela,Isabela 3rd,NULL,Transfer Certificate of Title (TCT),3- Accessible,28 x 14,YES
500014,"Construction of 1 Storey 4 Classroom (with toilet) School Building, Del Pilar Integrated School, Brgy. Del Pilar, San Mariano, Isabela",Del Pilar Integrated School,10000000,Found in masterlist,Region II,Isabela,Isabela 2nd,DOD,Special Patent (SP),4- Highly Accessible,50 x 13,YES
104496,Construction of 1 Storey- 3 Classroom in Dimanpudso Elementary School,Dimanpudso ES,10000000,Found in masterlist,Region III,Aurora,Aurora Lone,TD,Tax Declaration (TD),4- Highly Accessible,60 X 13,YES
104658,"Construction of Two (2) Storey, Four (4) Classroom Building, Doña Elementary School, Phase 1, Orani, Bataan",Alikabok ES,10000000,Found in masterlist,Region III,Bataan,Bataan 1st,TD,Tax Declaration (TD),3- Accessible,NULL,YES
300748,"New Construction of 3 classroom building at Carlos F. Gonzales High School, Maguinao, San Rafael, Bulacan",Carlos F. Gonzales HS (Maguinao Cruz na Daan NHS),10000000,Found in masterlist,Region III,Bulacan,Bulacan 3rd,TCT / OCT,Transfer Certificate of Title (TCT),4- Highly Accessible,57 x 12,YES
104832,"Construction School Building, Tiaong Elementary School (104832), 4STY/16CL, Tiaong, Guiguinto, Bulacan",Tiaong Elementary School,10000000,Found in masterlist,Region III,Bulacan,Bulacan 5th,DOD,Deed of Donation (DOD),4- Highly Accessible,48 x 12,YES
105157,Construction of 2-storey 2 classroom School Building at Miguel M. Cruz Memorial School School ID: 105157,M.M. Cruz MS,10000000,Found in masterlist,Region III,Bulacan,Bulacan 6th,NULL,Deed of Donation (DOD),4- Highly Accessible,39 x 12,YES
137320,"Construction (Completion) of  3-STY 6-CL School Building, Mulawin Elementary School, Brgy. Francisco Homes - Mulawin, City of San Jose del Monte, Bulacan ",Mulawin Elementary School,10000000,Found in masterlist,Region III,City of San Jose Del Monte,CITY OF SAN JOSE DEL MONTE LONE,NULL,Deed of Donation (DOD),3- Accessible,NULL,YES
502027,"Construction of 2-STY 2-CL School Building , Bagong Buhay B Integrated School, Brgy. Bagong Buhay I, City of San Jose Del Monte, Bulacan",Bagong Buhay B Integrated School,10000000,Found in masterlist,Region III,City of San Jose Del Monte,CITY OF SAN JOSE DEL MONTE LONE,NULL,Transfer Certificate of Title (TCT),3- Accessible,NULL,YES
300748,Construction of Carlos F. Gonzales High School (Maguinao San Rafael Bulacan),Carlos F. Gonzales HS (Maguinao Cruz na Daan NHS),10000000,Found in masterlist,Region III,Bulacan,Bulacan 3rd,TCT / OCT,Transfer Certificate of Title (TCT),4- Highly Accessible,57 x 12,YES
104829,"Construction of One Storey (3 classroom) Sta. Rita Elementary School, San Basilio",Sta. Rita ES,10000000,Found in masterlist,Region III,Bulacan,Bulacan 5th,TD,Tax Declaration (TD),4- Highly Accessible,39 x 12,YES
107059,"PROPOSED CONSTRUCTION OF ONE (1) STOREY - Four (4)-Classroom School Barangay Pampang, Angeles City, Pampanga
Pampang Elementary School
School Code: 107059",Pampang ES,10000000,Found in masterlist,Region III,Angeles City,Pampanga 1st,TD,Deed of Donation (DOD),4- Highly Accessible,"31 x 17/
 33 x 17",YES
107020,"Construction of 1STY 3CL  School Building at Subic Central School, Subic, Zambales",Subic Central School,10000000,Found in masterlist,Region III,Zambales,Zambales 1st,TD,TD,4- Highly Accessible,55 x 10,YES
160507,"Construction of 1 Storey - 3 Classroom School Building, Buenavista Elementary School, Castillejos, Zambales",Buenavista Elementary School,10000000,Found in masterlist,Region III,Zambales,Zambales 1st,NULL,LGU,3- Accessible,55 x10,YES
107890,"Construction of 3 Classroom, Talaba Elementary School, Phase1, Barangay Talaba 4, Bacoor City, Cavite",Talaba Elementary School,10000000,Found in masterlist,Region IV-A,Bacoor City,Cavite 2nd,TD,Tax Declaration (TD),3- Accessible,40X15,YES
107703,"Construction of 2 Storey 4 Classroom School Building at San Joaquin Elementary School, Barangay San Joaquin,   San Pablo City, Laguna (109800)",San Joaquin Elementary School,10000000,Found in masterlist,Region IV-A,Sto. Tomas City,Batangas 3rd,TD,Tax Declaration (TD),4- Highly Accessible,35 x 10,YES
108475,"Construction of MPB (Classrooms) JOSE ZAVALLA ELEMENTARY SCHOOL, Barangay Pooc, City of Santa Rosa, Laguna",Jose Zavalla Memorial Elementary School,10000000,Found in masterlist,Region IV-A,Sta. Rosa City,Sta. Rosa City Lone,TCT,Transfer Certificate of Title (TCT),3- Accessible,10 x 25,YES
500862,"Construction of 4 CL, School building at Binahaan Integrated School, at Brgy. Binahaan, Pagbilao, Quezon",Binahaan Integrated School,10000000,Found in masterlist,Region IV-A,Quezon,Quezon 1st,NULL,Transfer Certificate of Title (TCT),4- Highly Accessible,NULL,YES
121597,1STY2CL Leyte Central School LEYTE Leyte 3Rd ,Leyte Central School,6500000,Found in masterlist,Region VIII,Leyte,Leyte 3rd,DOD,Original Certificate of Title (OCT),4- Highly Accessible,22 x 15,YES
305914,"Construction of 1 Storey 3 Classroom Building, B. Titong High School, Brgy. B. Titong, Masbate City",B. Titong High School,10000000,Found in masterlist,Region V,Masbate City,Masbate 2nd,DOD,DOD,3- Accessible,56 X 12,YES
114053,"Construction of 1-storey, 3 CL School Building in Sigad Elementary School, Municipality of Bulan, Province of Sorsogon",Sigad Elementary School,10000000,Found in masterlist,Region V,Sorsogon,Sorsogon 2nd,NULL,Deed of Donation (DOD),4- Highly Accessible,32 X 11,YES
